"Region","District","month","water_price"
"Bakool","Waajid",2016-03-01,NA
"Bakool","Waajid",2016-04-01,NA
"Bakool","Waajid",2016-05-01,NA
"Bakool","Waajid",2016-06-01,NA
"Bakool","Waajid",2016-07-01,NA
"Bakool","Waajid",2016-08-01,NA
"Bakool","Waajid",2016-09-01,NA
"Bakool","Waajid",2016-10-01,NA
"Bakool","Waajid",2016-11-01,NA
"Bakool","Waajid",2016-12-01,NA
"Bakool","Waajid",2017-01-01,NA
"Bakool","Waajid",2017-02-01,NA
"Bakool","Waajid",2017-03-01,NA
"Bakool","Waajid",2017-04-01,NA
"Bakool","Waajid",2017-05-01,NA
"Bakool","Waajid",2017-06-01,NA
"Bakool","Waajid",2017-07-01,NA
"Bakool","Waajid",2017-08-01,NA
"Bakool","Waajid",2017-09-01,NA
"Bakool","Waajid",2017-10-01,NA
"Bakool","Waajid",2017-11-01,NA
"Bakool","Waajid",2017-12-01,NA
"Bakool","Waajid",2018-01-01,NA
"Bakool","Waajid",2018-02-01,NA
"Bakool","Waajid",2018-03-01,2500
"Bakool","Waajid",2018-04-01,NA
"Bakool","Waajid",2018-05-01,NA
"Bakool","Waajid",2018-06-01,NA
"Bakool","Waajid",2018-07-01,NA
"Bakool","Waajid",2018-08-01,NA
"Bakool","Waajid",2018-09-01,NA
"Bakool","Waajid",2018-10-01,NA
"Bakool","Waajid",2018-11-01,NA
"Bakool","Waajid",2018-12-01,NA
"Bakool","Waajid",2019-01-01,NA
"Bakool","Waajid",2019-02-01,NA
"Bakool","Waajid",2019-03-01,NA
"Bakool","Waajid",2019-04-01,NA
"Bakool","Waajid",2019-05-01,NA
"Bakool","Waajid",2019-06-01,NA
"Bakool","Waajid",2019-07-01,NA
"Bakool","Waajid",2019-08-01,NA
"Bakool","Waajid",2019-09-01,NA
"Bakool","Waajid",2019-10-01,NA
"Bakool","Waajid",2019-11-01,NA
"Bakool","Waajid",2019-12-01,NA
"Bakool","Waajid",2020-01-01,NA
"Bakool","Waajid",2020-02-01,NA
"Bakool","Waajid",2020-03-01,NA
"Bakool","Waajid",2020-04-01,NA
"Bakool","Waajid",2020-05-01,NA
"Bakool","Waajid",2020-06-01,NA
"Bakool","Waajid",2020-07-01,NA
"Bakool","Waajid",2020-08-01,NA
"Bakool","Waajid",2020-09-01,NA
"Bakool","Waajid",2020-10-01,NA
"Bakool","Waajid",2020-11-01,NA
"Bakool","Waajid",2020-12-01,NA
"Bakool","Waajid",2021-01-01,NA
"Bakool","Waajid",2021-02-01,NA
"Bakool","Waajid",2021-03-01,NA
"Bakool","Waajid",2021-04-01,NA
"Bakool","Waajid",2021-05-01,NA
"Bakool","Waajid",2021-06-01,NA
"Bakool","Waajid",2021-07-01,NA
"Bakool","Waajid",2021-08-01,NA
"Bakool","Waajid",2021-09-01,NA
"Bakool","Waajid",2021-10-01,NA
"Bakool","Waajid",2021-11-01,NA
"Bakool","Waajid",2021-12-01,NA
"Bakool","Waajid",2022-01-01,NA
"Bakool","Waajid",2022-02-01,25000
"Bakool","Waajid",2022-03-01,35000
"Bakool","Waajid",2022-04-01,27500
"Bakool","Waajid",2022-05-01,NA
"Bakool","Waajid",2022-06-01,NA
"Bakool","Waajid",2022-07-01,NA
"Bakool","Waajid",2022-08-01,NA
"Bakool","Waajid",2022-09-01,NA
"Bakool","Waajid",2022-10-01,NA
"Bakool","Waajid",2022-11-01,NA
"Bakool","Waajid",2022-12-01,NA
"Bakool","Rab Dhuure",2011-01-01,NA
"Bakool","Rab Dhuure",2011-02-01,NA
"Bakool","Rab Dhuure",2011-03-01,NA
"Bakool","Rab Dhuure",2011-04-01,NA
"Bakool","Rab Dhuure",2011-05-01,NA
"Bakool","Rab Dhuure",2011-06-01,NA
"Bakool","Rab Dhuure",2011-07-01,NA
"Bakool","Rab Dhuure",2011-08-01,NA
"Bakool","Rab Dhuure",2011-09-01,NA
"Bakool","Rab Dhuure",2011-10-01,NA
"Bakool","Rab Dhuure",2011-11-01,NA
"Bakool","Rab Dhuure",2011-12-01,NA
"Bakool","Rab Dhuure",2012-01-01,NA
"Bakool","Rab Dhuure",2012-02-01,NA
"Bakool","Rab Dhuure",2012-03-01,NA
"Bakool","Rab Dhuure",2012-04-01,NA
"Bakool","Rab Dhuure",2012-05-01,NA
"Bakool","Rab Dhuure",2012-06-01,NA
"Bakool","Rab Dhuure",2012-07-01,NA
"Bakool","Rab Dhuure",2012-08-01,NA
"Bakool","Rab Dhuure",2012-09-01,NA
"Bakool","Rab Dhuure",2012-10-01,NA
"Bakool","Rab Dhuure",2012-11-01,NA
"Bakool","Rab Dhuure",2012-12-01,NA
"Bakool","Rab Dhuure",2013-01-01,NA
"Bakool","Rab Dhuure",2013-02-01,NA
"Bakool","Rab Dhuure",2013-03-01,NA
"Bakool","Rab Dhuure",2013-04-01,NA
"Bakool","Rab Dhuure",2013-05-01,NA
"Bakool","Rab Dhuure",2013-06-01,NA
"Bakool","Rab Dhuure",2013-07-01,NA
"Bakool","Rab Dhuure",2013-08-01,NA
"Bakool","Rab Dhuure",2013-09-01,NA
"Bakool","Rab Dhuure",2013-10-01,NA
"Bakool","Rab Dhuure",2013-11-01,NA
"Bakool","Rab Dhuure",2013-12-01,NA
"Bakool","Rab Dhuure",2014-01-01,NA
"Bakool","Rab Dhuure",2014-02-01,NA
"Bakool","Rab Dhuure",2014-03-01,NA
"Bakool","Rab Dhuure",2014-04-01,NA
"Bakool","Rab Dhuure",2014-05-01,NA
"Bakool","Rab Dhuure",2014-06-01,NA
"Bakool","Rab Dhuure",2014-07-01,NA
"Bakool","Rab Dhuure",2014-08-01,NA
"Bakool","Rab Dhuure",2014-09-01,NA
"Bakool","Rab Dhuure",2014-10-01,NA
"Bakool","Rab Dhuure",2014-11-01,NA
"Bakool","Rab Dhuure",2014-12-01,NA
"Bakool","Rab Dhuure",2015-01-01,NA
"Bakool","Rab Dhuure",2015-02-01,NA
"Bakool","Rab Dhuure",2015-03-01,NA
"Bakool","Rab Dhuure",2015-04-01,NA
"Bakool","Rab Dhuure",2015-05-01,NA
"Bakool","Rab Dhuure",2015-06-01,NA
"Bakool","Rab Dhuure",2015-07-01,NA
"Bakool","Rab Dhuure",2015-08-01,NA
"Bakool","Rab Dhuure",2015-09-01,NA
"Bakool","Rab Dhuure",2015-10-01,NA
"Bakool","Rab Dhuure",2015-11-01,NA
"Bakool","Rab Dhuure",2015-12-01,NA
"Bakool","Rab Dhuure",2016-01-01,NA
"Bakool","Rab Dhuure",2016-02-01,NA
"Bakool","Rab Dhuure",2016-03-01,NA
"Bakool","Rab Dhuure",2016-04-01,NA
"Bakool","Rab Dhuure",2016-05-01,NA
"Bakool","Rab Dhuure",2016-06-01,NA
"Bakool","Rab Dhuure",2016-07-01,NA
"Bakool","Rab Dhuure",2016-08-01,NA
"Bakool","Rab Dhuure",2016-09-01,NA
"Bakool","Rab Dhuure",2016-10-01,NA
"Bakool","Rab Dhuure",2016-11-01,NA
"Bakool","Rab Dhuure",2016-12-01,NA
"Bakool","Rab Dhuure",2017-01-01,NA
"Bakool","Rab Dhuure",2017-02-01,NA
"Bakool","Rab Dhuure",2017-03-01,NA
"Bakool","Rab Dhuure",2017-04-01,NA
"Bakool","Rab Dhuure",2017-05-01,NA
"Bakool","Rab Dhuure",2017-06-01,NA
"Bakool","Rab Dhuure",2017-07-01,NA
"Bakool","Rab Dhuure",2017-08-01,NA
"Bakool","Rab Dhuure",2017-09-01,NA
"Bakool","Rab Dhuure",2017-10-01,NA
"Bakool","Rab Dhuure",2017-11-01,NA
"Bakool","Rab Dhuure",2017-12-01,NA
"Bakool","Rab Dhuure",2018-01-01,NA
"Bakool","Rab Dhuure",2018-02-01,NA
"Bakool","Rab Dhuure",2018-03-01,NA
"Bakool","Rab Dhuure",2018-04-01,NA
"Bakool","Rab Dhuure",2018-05-01,NA
"Bakool","Rab Dhuure",2018-06-01,NA
"Bakool","Rab Dhuure",2018-07-01,NA
"Bakool","Rab Dhuure",2018-08-01,NA
"Bakool","Rab Dhuure",2018-09-01,NA
"Bakool","Rab Dhuure",2018-10-01,NA
"Bakool","Rab Dhuure",2018-11-01,NA
"Bakool","Rab Dhuure",2018-12-01,NA
"Bakool","Rab Dhuure",2019-01-01,NA
"Bakool","Rab Dhuure",2019-02-01,NA
"Bakool","Rab Dhuure",2019-03-01,NA
"Bakool","Rab Dhuure",2019-04-01,NA
"Bakool","Rab Dhuure",2019-05-01,NA
"Bakool","Rab Dhuure",2019-06-01,NA
"Bakool","Rab Dhuure",2019-07-01,NA
"Bakool","Rab Dhuure",2019-08-01,NA
"Bakool","Rab Dhuure",2019-09-01,NA
"Bakool","Rab Dhuure",2019-10-01,NA
"Bakool","Rab Dhuure",2019-11-01,NA
"Bakool","Rab Dhuure",2019-12-01,NA
"Bakool","Rab Dhuure",2020-01-01,NA
"Bakool","Rab Dhuure",2020-02-01,NA
"Bakool","Rab Dhuure",2020-03-01,NA
"Bakool","Rab Dhuure",2020-04-01,NA
"Bakool","Rab Dhuure",2020-05-01,NA
"Bakool","Rab Dhuure",2020-06-01,NA
"Bakool","Rab Dhuure",2020-07-01,NA
"Bakool","Rab Dhuure",2020-08-01,NA
"Bakool","Rab Dhuure",2020-09-01,NA
"Bakool","Rab Dhuure",2020-10-01,NA
"Bakool","Rab Dhuure",2020-11-01,NA
"Bakool","Rab Dhuure",2020-12-01,NA
"Bakool","Rab Dhuure",2021-01-01,NA
"Bakool","Rab Dhuure",2021-02-01,NA
"Bakool","Rab Dhuure",2021-03-01,NA
"Bakool","Rab Dhuure",2021-04-01,NA
"Bakool","Rab Dhuure",2021-05-01,NA
"Bakool","Rab Dhuure",2021-06-01,NA
"Bakool","Rab Dhuure",2021-07-01,NA
"Bakool","Rab Dhuure",2021-08-01,NA
"Bakool","Rab Dhuure",2021-09-01,NA
"Bakool","Rab Dhuure",2021-10-01,NA
"Bakool","Rab Dhuure",2021-11-01,NA
"Bakool","Rab Dhuure",2021-12-01,NA
"Bakool","Rab Dhuure",2022-01-01,NA
"Bakool","Rab Dhuure",2022-02-01,NA
"Bakool","Rab Dhuure",2022-03-01,NA
"Bakool","Rab Dhuure",2022-04-01,NA
"Bakool","Rab Dhuure",2022-05-01,NA
"Bakool","Rab Dhuure",2022-06-01,NA
"Bakool","Rab Dhuure",2022-07-01,NA
"Bakool","Rab Dhuure",2022-08-01,NA
"Bakool","Rab Dhuure",2022-09-01,NA
"Bakool","Rab Dhuure",2022-10-01,NA
"Bakool","Rab Dhuure",2022-11-01,NA
"Bakool","Rab Dhuure",2022-12-01,NA
"Gedo","Garbahaarey",2011-01-01,NA
"Gedo","Garbahaarey",2011-02-01,NA
"Gedo","Garbahaarey",2011-03-01,NA
"Gedo","Garbahaarey",2011-04-01,NA
"Gedo","Garbahaarey",2011-05-01,NA
"Gedo","Garbahaarey",2011-06-01,NA
"Gedo","Garbahaarey",2011-07-01,NA
"Gedo","Garbahaarey",2011-08-01,NA
"Gedo","Garbahaarey",2011-09-01,NA
"Gedo","Garbahaarey",2011-10-01,NA
"Gedo","Garbahaarey",2011-11-01,NA
"Gedo","Garbahaarey",2011-12-01,NA
"Gedo","Garbahaarey",2012-01-01,NA
"Gedo","Garbahaarey",2012-02-01,NA
"Gedo","Garbahaarey",2012-03-01,NA
"Gedo","Garbahaarey",2012-04-01,NA
"Gedo","Garbahaarey",2012-05-01,NA
"Gedo","Garbahaarey",2012-06-01,NA
"Gedo","Garbahaarey",2012-07-01,NA
"Gedo","Garbahaarey",2012-08-01,NA
"Gedo","Garbahaarey",2012-09-01,NA
"Gedo","Garbahaarey",2012-10-01,NA
"Gedo","Garbahaarey",2012-11-01,NA
"Gedo","Garbahaarey",2012-12-01,NA
"Gedo","Garbahaarey",2013-01-01,NA
"Gedo","Garbahaarey",2013-02-01,NA
"Gedo","Garbahaarey",2013-03-01,NA
"Gedo","Garbahaarey",2013-04-01,NA
"Gedo","Garbahaarey",2013-05-01,NA
"Gedo","Garbahaarey",2013-06-01,NA
"Gedo","Garbahaarey",2013-07-01,NA
"Gedo","Garbahaarey",2013-08-01,NA
"Gedo","Garbahaarey",2013-09-01,NA
"Gedo","Garbahaarey",2013-10-01,NA
"Gedo","Garbahaarey",2013-11-01,NA
"Gedo","Garbahaarey",2013-12-01,NA
"Gedo","Garbahaarey",2014-01-01,NA
"Gedo","Garbahaarey",2014-02-01,NA
"Gedo","Garbahaarey",2014-03-01,NA
"Gedo","Garbahaarey",2014-04-01,NA
"Gedo","Garbahaarey",2014-05-01,NA
"Gedo","Garbahaarey",2014-06-01,NA
"Gedo","Garbahaarey",2014-07-01,NA
"Gedo","Garbahaarey",2014-08-01,NA
"Gedo","Garbahaarey",2014-09-01,NA
"Gedo","Garbahaarey",2014-10-01,NA
"Gedo","Garbahaarey",2014-11-01,NA
"Gedo","Garbahaarey",2014-12-01,NA
"Gedo","Garbahaarey",2015-01-01,NA
"Gedo","Garbahaarey",2015-02-01,NA
"Gedo","Garbahaarey",2015-03-01,NA
"Gedo","Garbahaarey",2015-04-01,NA
"Gedo","Garbahaarey",2015-05-01,NA
"Gedo","Garbahaarey",2015-06-01,NA
"Gedo","Garbahaarey",2015-07-01,NA
"Gedo","Garbahaarey",2015-08-01,NA
"Gedo","Garbahaarey",2015-09-01,NA
"Gedo","Garbahaarey",2015-10-01,NA
"Gedo","Garbahaarey",2015-11-01,NA
"Gedo","Garbahaarey",2015-12-01,NA
"Gedo","Garbahaarey",2016-01-01,NA
"Gedo","Garbahaarey",2016-02-01,NA
"Gedo","Garbahaarey",2016-03-01,NA
"Gedo","Garbahaarey",2016-04-01,NA
"Gedo","Garbahaarey",2016-05-01,NA
"Gedo","Garbahaarey",2016-06-01,NA
"Gedo","Garbahaarey",2016-07-01,NA
"Gedo","Garbahaarey",2016-08-01,NA
"Gedo","Garbahaarey",2016-09-01,NA
"Gedo","Garbahaarey",2016-10-01,NA
"Gedo","Garbahaarey",2016-11-01,NA
"Gedo","Garbahaarey",2016-12-01,NA
"Gedo","Garbahaarey",2017-01-01,NA
"Gedo","Garbahaarey",2017-02-01,NA
"Gedo","Garbahaarey",2017-03-01,NA
"Gedo","Garbahaarey",2017-04-01,NA
"Gedo","Garbahaarey",2017-05-01,NA
"Gedo","Garbahaarey",2017-06-01,NA
"Gedo","Garbahaarey",2017-07-01,NA
"Gedo","Garbahaarey",2017-08-01,NA
"Gedo","Garbahaarey",2017-09-01,NA
"Gedo","Garbahaarey",2017-10-01,NA
"Gedo","Garbahaarey",2017-11-01,NA
"Gedo","Garbahaarey",2017-12-01,NA
"Gedo","Garbahaarey",2018-01-01,NA
"Gedo","Garbahaarey",2018-02-01,NA
"Gedo","Garbahaarey",2018-03-01,NA
"Gedo","Garbahaarey",2018-04-01,NA
"Gedo","Garbahaarey",2018-05-01,NA
"Gedo","Garbahaarey",2018-06-01,NA
"Gedo","Garbahaarey",2018-07-01,NA
"Gedo","Garbahaarey",2018-08-01,NA
"Gedo","Garbahaarey",2018-09-01,NA
"Gedo","Garbahaarey",2018-10-01,NA
"Gedo","Garbahaarey",2018-11-01,NA
"Gedo","Garbahaarey",2018-12-01,NA
"Gedo","Garbahaarey",2019-01-01,NA
"Gedo","Garbahaarey",2019-02-01,NA
"Gedo","Garbahaarey",2019-03-01,NA
"Gedo","Garbahaarey",2019-04-01,NA
"Gedo","Garbahaarey",2019-05-01,NA
"Gedo","Garbahaarey",2019-06-01,NA
"Gedo","Garbahaarey",2019-07-01,NA
"Gedo","Garbahaarey",2019-08-01,NA
"Gedo","Garbahaarey",2019-09-01,NA
"Gedo","Garbahaarey",2019-10-01,NA
"Gedo","Garbahaarey",2019-11-01,NA
"Gedo","Garbahaarey",2019-12-01,NA
"Gedo","Garbahaarey",2020-01-01,NA
"Gedo","Garbahaarey",2020-02-01,NA
"Gedo","Garbahaarey",2020-03-01,NA
"Gedo","Garbahaarey",2020-04-01,NA
"Gedo","Garbahaarey",2020-05-01,NA
"Gedo","Garbahaarey",2020-06-01,NA
"Gedo","Garbahaarey",2020-07-01,NA
"Gedo","Garbahaarey",2020-08-01,NA
"Gedo","Garbahaarey",2020-09-01,NA
"Gedo","Garbahaarey",2020-10-01,NA
"Gedo","Garbahaarey",2020-11-01,NA
"Gedo","Garbahaarey",2020-12-01,NA
"Gedo","Garbahaarey",2021-01-01,NA
"Gedo","Garbahaarey",2021-02-01,NA
"Gedo","Garbahaarey",2021-03-01,NA
"Gedo","Garbahaarey",2021-04-01,NA
"Gedo","Garbahaarey",2021-05-01,NA
"Gedo","Garbahaarey",2021-06-01,NA
"Gedo","Garbahaarey",2021-07-01,NA
"Gedo","Garbahaarey",2021-08-01,NA
"Gedo","Garbahaarey",2021-09-01,NA
"Gedo","Garbahaarey",2021-10-01,NA
"Gedo","Garbahaarey",2021-11-01,NA
"Gedo","Garbahaarey",2021-12-01,NA
"Gedo","Garbahaarey",2022-01-01,NA
"Gedo","Garbahaarey",2022-02-01,NA
"Gedo","Garbahaarey",2022-03-01,NA
"Gedo","Garbahaarey",2022-04-01,NA
"Gedo","Garbahaarey",2022-05-01,NA
"Gedo","Garbahaarey",2022-06-01,NA
"Gedo","Garbahaarey",2022-07-01,NA
"Gedo","Garbahaarey",2022-08-01,NA
"Gedo","Garbahaarey",2022-09-01,NA
"Gedo","Garbahaarey",2022-10-01,NA
"Gedo","Garbahaarey",2022-11-01,NA
"Gedo","Garbahaarey",2022-12-01,NA
"Gedo","Baardheere",2011-01-01,15000
"Gedo","Baardheere",2011-02-01,15000
"Gedo","Baardheere",2011-03-01,15000
"Gedo","Baardheere",2011-04-01,15000
"Gedo","Baardheere",2011-05-01,15000
"Gedo","Baardheere",2011-06-01,15000
"Gedo","Baardheere",2011-07-01,15000
"Gedo","Baardheere",2011-08-01,15000
"Gedo","Baardheere",2011-09-01,15000
"Gedo","Baardheere",2011-10-01,15000
"Gedo","Baardheere",2011-11-01,15000
"Gedo","Baardheere",2011-12-01,15000
"Gedo","Baardheere",2012-01-01,15000
"Gedo","Baardheere",2012-02-01,15000
"Gedo","Baardheere",2012-03-01,15000
"Gedo","Baardheere",2012-04-01,15000
"Gedo","Baardheere",2012-05-01,15000
"Gedo","Baardheere",2012-06-01,15000
"Gedo","Baardheere",2012-07-01,15000
"Gedo","Baardheere",2012-08-01,15000
"Gedo","Baardheere",2012-09-01,15000
"Gedo","Baardheere",2012-10-01,15000
"Gedo","Baardheere",2012-11-01,15000
"Gedo","Baardheere",2012-12-01,15000
"Gedo","Baardheere",2013-01-01,15000
"Gedo","Baardheere",2013-02-01,15000
"Gedo","Baardheere",2013-03-01,15000
"Gedo","Baardheere",2013-04-01,15000
"Gedo","Baardheere",2013-05-01,15000
"Gedo","Baardheere",2013-06-01,15000
"Gedo","Baardheere",2013-07-01,15000
"Gedo","Baardheere",2013-08-01,15000
"Gedo","Baardheere",2013-09-01,15000
"Gedo","Baardheere",2013-10-01,15000
"Gedo","Baardheere",2013-11-01,15000
"Gedo","Baardheere",2013-12-01,15000
"Gedo","Baardheere",2014-01-01,15000
"Gedo","Baardheere",2014-02-01,15000
"Gedo","Baardheere",2014-03-01,15000
"Gedo","Baardheere",2014-04-01,15000
"Gedo","Baardheere",2014-05-01,8750
"Gedo","Baardheere",2014-06-01,5000
"Gedo","Baardheere",2014-07-01,5000
"Gedo","Baardheere",2014-08-01,5000
"Gedo","Baardheere",2014-09-01,5000
"Gedo","Baardheere",2014-10-01,5000
"Gedo","Baardheere",2014-11-01,5000
"Gedo","Baardheere",2014-12-01,5000
"Gedo","Baardheere",2015-01-01,6000
"Gedo","Baardheere",2015-02-01,7000
"Gedo","Baardheere",2015-03-01,7000
"Gedo","Baardheere",2015-04-01,7000
"Gedo","Baardheere",2015-05-01,7000
"Gedo","Baardheere",2015-06-01,7000
"Gedo","Baardheere",2015-07-01,7000
"Gedo","Baardheere",2015-08-01,7000
"Gedo","Baardheere",2015-09-01,7000
"Gedo","Baardheere",2015-10-01,7000
"Gedo","Baardheere",2015-11-01,7000
"Gedo","Baardheere",2015-12-01,7000
"Gedo","Baardheere",2016-01-01,7000
"Gedo","Baardheere",2016-02-01,7800
"Gedo","Baardheere",2016-03-01,7750
"Gedo","Baardheere",2016-04-01,7750
"Gedo","Baardheere",2016-05-01,7800
"Gedo","Baardheere",2016-06-01,7750
"Gedo","Baardheere",2016-07-01,8000
"Gedo","Baardheere",2016-08-01,8000
"Gedo","Baardheere",2016-09-01,8000
"Gedo","Baardheere",2016-10-01,8000
"Gedo","Baardheere",2016-11-01,8000
"Gedo","Baardheere",2016-12-01,8000
"Gedo","Baardheere",2017-01-01,8000
"Gedo","Baardheere",2017-02-01,8000
"Gedo","Baardheere",2017-03-01,8000
"Gedo","Baardheere",2017-04-01,8000
"Gedo","Baardheere",2017-05-01,8000
"Gedo","Baardheere",2017-06-01,8000
"Gedo","Baardheere",2017-07-01,8000
"Gedo","Baardheere",2017-08-01,8000
"Gedo","Baardheere",2017-09-01,8000
"Gedo","Baardheere",2017-10-01,8000
"Gedo","Baardheere",2017-11-01,8000
"Gedo","Baardheere",2017-12-01,8000
"Gedo","Baardheere",2018-01-01,8600
"Gedo","Baardheere",2018-02-01,8750
"Gedo","Baardheere",2018-03-01,8500
"Gedo","Baardheere",2018-04-01,8400
"Gedo","Baardheere",2018-05-01,8500
"Gedo","Baardheere",2018-06-01,8250
"Gedo","Baardheere",2018-07-01,8200
"Gedo","Baardheere",2018-08-01,8000
"Gedo","Baardheere",2018-09-01,8000
"Gedo","Baardheere",2018-10-01,8000
"Gedo","Baardheere",2018-11-01,8000
"Gedo","Baardheere",2018-12-01,8000
"Gedo","Baardheere",2019-01-01,8000
"Gedo","Baardheere",2019-02-01,8000
"Gedo","Baardheere",2019-03-01,8000
"Gedo","Baardheere",2019-04-01,8400
"Gedo","Baardheere",2019-05-01,7500
"Gedo","Baardheere",2019-06-01,8000
"Gedo","Baardheere",2019-07-01,8000
"Gedo","Baardheere",2019-08-01,8000
"Gedo","Baardheere",2019-09-01,8000
"Gedo","Baardheere",2019-10-01,8000
"Gedo","Baardheere",2019-11-01,8000
"Gedo","Baardheere",2019-12-01,8000
"Gedo","Baardheere",2020-01-01,8000
"Gedo","Baardheere",2020-02-01,8000
"Gedo","Baardheere",2020-03-01,8000
"Gedo","Baardheere",2020-04-01,8000
"Gedo","Baardheere",2020-05-01,8000
"Gedo","Baardheere",2020-06-01,8000
"Gedo","Baardheere",2020-07-01,8000
"Gedo","Baardheere",2020-08-01,8200
"Gedo","Baardheere",2020-09-01,8250
"Gedo","Baardheere",2020-10-01,8250
"Gedo","Baardheere",2020-11-01,8250
"Gedo","Baardheere",2020-12-01,8000
"Gedo","Baardheere",2021-01-01,8000
"Gedo","Baardheere",2021-02-01,8000
"Gedo","Baardheere",2021-03-01,8000
"Gedo","Baardheere",2021-04-01,8000
"Gedo","Baardheere",2021-05-01,8000
"Gedo","Baardheere",2021-06-01,8000
"Gedo","Baardheere",2021-07-01,8000
"Gedo","Baardheere",2021-08-01,8000
"Gedo","Baardheere",2021-09-01,8000
"Gedo","Baardheere",2021-10-01,8000
"Gedo","Baardheere",2021-11-01,8000
"Gedo","Baardheere",2021-12-01,8000
"Gedo","Baardheere",2022-01-01,8000
"Gedo","Baardheere",2022-02-01,8000
"Gedo","Baardheere",2022-03-01,8250
"Gedo","Baardheere",2022-04-01,8750
"Gedo","Baardheere",2022-05-01,8600
"Gedo","Baardheere",2022-06-01,8000
"Gedo","Baardheere",2022-07-01,8000
"Gedo","Baardheere",2022-08-01,8000
"Gedo","Baardheere",2022-09-01,8000
"Gedo","Baardheere",2022-10-01,8000
"Gedo","Baardheere",2022-11-01,NA
"Gedo","Baardheere",2022-12-01,NA
"Gedo","Belet Xaawo",2011-01-01,28000
"Gedo","Belet Xaawo",2011-02-01,28500
"Gedo","Belet Xaawo",2011-03-01,30000
"Gedo","Belet Xaawo",2011-04-01,35000
"Gedo","Belet Xaawo",2011-05-01,30000
"Gedo","Belet Xaawo",2011-06-01,36000
"Gedo","Belet Xaawo",2011-07-01,36000
"Gedo","Belet Xaawo",2011-08-01,32000
"Gedo","Belet Xaawo",2011-09-01,31000
"Gedo","Belet Xaawo",2011-10-01,28000
"Gedo","Belet Xaawo",2011-11-01,22000
"Gedo","Belet Xaawo",2011-12-01,24000
"Gedo","Belet Xaawo",2012-01-01,25000
"Gedo","Belet Xaawo",2012-02-01,27000
"Gedo","Belet Xaawo",2012-03-01,27000
"Gedo","Belet Xaawo",2012-04-01,27000
"Gedo","Belet Xaawo",2012-05-01,26000
"Gedo","Belet Xaawo",2012-06-01,25000
"Gedo","Belet Xaawo",2012-07-01,25000
"Gedo","Belet Xaawo",2012-08-01,25000
"Gedo","Belet Xaawo",2012-09-01,25000
"Gedo","Belet Xaawo",2012-10-01,25000
"Gedo","Belet Xaawo",2012-11-01,26000
"Gedo","Belet Xaawo",2012-12-01,25000
"Gedo","Belet Xaawo",2013-01-01,24000
"Gedo","Belet Xaawo",2013-02-01,21000
"Gedo","Belet Xaawo",2013-03-01,19000
"Gedo","Belet Xaawo",2013-04-01,18400
"Gedo","Belet Xaawo",2013-05-01,19250
"Gedo","Belet Xaawo",2013-06-01,20000
"Gedo","Belet Xaawo",2013-07-01,22000
"Gedo","Belet Xaawo",2013-08-01,22000
"Gedo","Belet Xaawo",2013-09-01,22000
"Gedo","Belet Xaawo",2013-10-01,22000
"Gedo","Belet Xaawo",2013-11-01,22000
"Gedo","Belet Xaawo",2013-12-01,22000
"Gedo","Belet Xaawo",2014-01-01,23000
"Gedo","Belet Xaawo",2014-02-01,22000
"Gedo","Belet Xaawo",2014-03-01,21200
"Gedo","Belet Xaawo",2014-04-01,21250
"Gedo","Belet Xaawo",2014-05-01,23000
"Gedo","Belet Xaawo",2014-06-01,23000
"Gedo","Belet Xaawo",2014-07-01,23000
"Gedo","Belet Xaawo",2014-08-01,23000
"Gedo","Belet Xaawo",2014-09-01,23000
"Gedo","Belet Xaawo",2014-10-01,23000
"Gedo","Belet Xaawo",2014-11-01,23000
"Gedo","Belet Xaawo",2014-12-01,23000
"Gedo","Belet Xaawo",2015-01-01,23000
"Gedo","Belet Xaawo",2015-02-01,23000
"Gedo","Belet Xaawo",2015-03-01,23000
"Gedo","Belet Xaawo",2015-04-01,23000
"Gedo","Belet Xaawo",2015-05-01,23000
"Gedo","Belet Xaawo",2015-06-01,23000
"Gedo","Belet Xaawo",2015-07-01,23000
"Gedo","Belet Xaawo",2015-08-01,23000
"Gedo","Belet Xaawo",2015-09-01,22500
"Gedo","Belet Xaawo",2015-10-01,23000
"Gedo","Belet Xaawo",2015-11-01,23000
"Gedo","Belet Xaawo",2015-12-01,23000
"Gedo","Belet Xaawo",2016-01-01,23000
"Gedo","Belet Xaawo",2016-02-01,22400
"Gedo","Belet Xaawo",2016-03-01,22500
"Gedo","Belet Xaawo",2016-04-01,22000
"Gedo","Belet Xaawo",2016-05-01,22000
"Gedo","Belet Xaawo",2016-06-01,22000
"Gedo","Belet Xaawo",2016-07-01,22000
"Gedo","Belet Xaawo",2016-08-01,22000
"Gedo","Belet Xaawo",2016-09-01,22000
"Gedo","Belet Xaawo",2016-10-01,22000
"Gedo","Belet Xaawo",2016-11-01,22000
"Gedo","Belet Xaawo",2016-12-01,22000
"Gedo","Belet Xaawo",2017-01-01,22000
"Gedo","Belet Xaawo",2017-02-01,22000
"Gedo","Belet Xaawo",2017-03-01,22000
"Gedo","Belet Xaawo",2017-04-01,22000
"Gedo","Belet Xaawo",2017-05-01,22000
"Gedo","Belet Xaawo",2017-06-01,22000
"Gedo","Belet Xaawo",2017-07-01,22000
"Gedo","Belet Xaawo",2017-08-01,22000
"Gedo","Belet Xaawo",2017-09-01,22000
